"domain","Predictor","param1","p1_0","p1_val","param2","p2_0","p2_val","param3","p3_0","p3_val","Fixed_Effect","AIC","BIC","R_squared","Log_Likelihood","N_Observations","R_squared_CI_lower","R_squared_CI_upper"
"animals","multimodaldelta","alpha","0","7000000000000001","rise","1","0","fall","0","5",1.86572084442236,1681.97124996703,1697.73590439726,0.209932196425488,-837.985624983513,1415,0.185377270603722,0.292715519442052
"animals","multimodaldelta","alpha","0","7000000000000001","rise","1","0","fall","0","75",1.69116097108755,1696.59314082765,1712.35779525788,0.195931953560604,-845.296570413823,1415,0.17366401289673,0.27627359258903
"animals","multimodaldelta","alpha","0","7000000000000001","rise","1","0","fall","1","0",1.58206688754139,1702.79294563499,1718.55760006523,0.179832878502967,-848.396472817497,1415,0.158726499509237,0.250941049037664
"animals","multimodaldelta","alpha","0","8","rise","0","0","fall","0","0",1.57567448937084,1691.42743526284,1707.19208969307,0.175342100746575,-842.71371763142,1415,0.157651691642279,0.250910879172485
"animals","multimodaldelta","alpha","0","8","rise","0","0","fall","0","25",1.7327195339822,1655.12030872944,1670.88496315967,0.195254851893028,-824.560154364719,1415,0.175433952454568,0.267094659451258
"animals","multimodaldelta","alpha","0","8","rise","0","0","fall","0","5",1.73048200756683,1661.60311977865,1677.36777420888,0.195827667891154,-827.801559889326,1415,0.176345538180758,0.276514309594791
"animals","multimodaldelta","alpha","0","8","rise","0","0","fall","0","75",1.63977786178407,1688.37401349483,1704.13866792507,0.173757850274192,-841.187006747417,1415,0.153778625947027,0.245922613590486
"animals","multimodaldelta","alpha","0","8","rise","0","0","fall","1","0",1.74224416477986,1684.3578312824,1700.12248571263,0.176001015364658,-839.178915641199,1415,0.157111353793859,0.249014028520872
"animals","multimodaldelta","alpha","0","8","rise","0","25","fall","0","0",1.62753358764705,1685.94345651385,1701.70811094408,0.181907055430043,-839.971728256925,1415,0.16692158302384,0.253638771437959
"animals","multimodaldelta","alpha","0","8","rise","0","25","fall","0","25",1.76634028884644,1650.72636665753,1666.49102108776,0.201348772831362,-822.363183328764,1415,0.182386822368669,0.27277089786645
"animals","multimodaldelta","alpha","0","8","rise","0","25","fall","0","5",1.7797641760468,1649.12267228012,1664.88732671035,0.209617810774683,-821.56133614006,1415,0.189184693619597,0.285027297954192
"animals","multimodaldelta","alpha","0","8","rise","0","25","fall","0","75",1.62701984333589,1684.16864686732,1699.93330129755,0.178620866963131,-839.084323433658,1415,0.163573136731811,0.253415985300276
"animals","multimodaldelta","alpha","0","8","rise","0","25","fall","1","0",1.74773415511562,1670.70837400163,1686.47302843186,0.184333856424784,-832.354187000816,1415,0.165156671434115,0.257546886265748
"animals","multimodaldelta","alpha","0","8","rise","0","5","fall","0","0",1.77167532143394,1671.66547445782,1687.43012888805,0.194239968266798,-832.832737228908,1415,0.171582710745092,0.268333173237479
"animals","multimodaldelta","alpha","0","8","rise","0","5","fall","0","25",1.88276321974385,1639.2445052811,1655.00915971134,0.212819086962484,-816.622252640552,1415,0.193636196810145,0.28443437964957
"animals","multimodaldelta","alpha","0","8","rise","0","5","fall","0","5",1.81225728278758,1646.07656230348,1661.84121673371,0.215239692179374,-820.03828115174,1415,0.192568432221332,0.292885564508329
"animals","multimodaldelta","alpha","0","8","rise","0","5","fall","0","75",1.63878728995029,1677.71478457724,1693.47943900747,0.183373250977326,-835.85739228862,1415,0.167333818182075,0.255348792101229
"animals","multimodaldelta","alpha","0","8","rise","0","5","fall","1","0",1.74967444509737,1658.788026212,1674.55268064223,0.192484026315573,-826.394013106,1415,0.172178612972473,0.266109490716798
"animals","multimodaldelta","alpha","0","8","rise","0","75","fall","0","0",1.82768409802632,1683.21920279702,1698.98385722725,0.191557226906167,-838.609601398508,1415,0.167602248390886,0.263829103679773
"animals","multimodaldelta","alpha","0","8","rise","0","75","fall","0","25",1.94552161204256,1651.17797456563,1666.94262899586,0.21291364814645,-822.588987282814,1415,0.190589256792758,0.286845980797974
"animals","multimodaldelta","alpha","0","8","rise","0","75","fall","0","5",1.86080590482594,1653.85248495769,1669.61713938792,0.22097317659653,-823.926242478843,1415,0.196392316594017,0.300871827942567
"animals","multimodaldelta","alpha","0","8","rise","0","75","fall","0","75",1.62794443780908,1690.23567436119,1706.00032879142,0.186816777542882,-842.117837180596,1415,0.163149856853196,0.262204830441207
"animals","multimodaldelta","alpha","0","8","rise","0","75","fall","1","0",1.64744010085989,1683.23747120389,1699.00212563413,0.187706929659997,-838.618735601947,1415,0.168676490489528,0.26483619583236
"animals","multimodaldelta","alpha","0","8","rise","1","0","fall","0","0",2.00588396835637,1687.94443712215,1703.70909155238,0.203480749301268,-840.972218561074,1415,0.178100728790042,0.281097733563913
"animals","multimodaldelta","alpha","0","8","rise","1","0","fall","0","25",2.11482875138199,1659.43960633591,1675.20426076614,0.224208048410352,-826.719803167954,1415,0.202435165740752,0.298760197572859
"animals","multimodaldelta","alpha","0","8","rise","1","0","fall","0","5",1.8741218315731,1677.69648018196,1693.46113461219,0.215387102969864,-835.848240090978,1415,0.189551620246869,0.296949149661385
"animals","multimodaldelta","alpha","0","8","rise","1","0","fall","0","75",1.64359011195442,1703.4556215393,1719.22027596953,0.185341487954034,-848.72781076965,1415,0.164696992702818,0.261667608765455
"animals","multimodaldelta","alpha","0","8","rise","1","0","fall","1","0",1.73469685291697,1674.39973302172,1690.16438745196,0.20546417346215,-834.199866510862,1415,0.183026542226101,0.281990843071907
"animals","multimodaldelta","alpha","0","9","rise","0","0","fall","0","0",1.61225078165365,1684.08342238369,1699.84807681392,0.182368315613913,-839.041711191846,1415,0.164860115141369,0.255588350622927
"animals","multimodaldelta","alpha","0","9","rise","0","0","fall","0","25",1.63987541334775,1676.40785941175,1692.17251384199,0.184205480402363,-835.203929705877,1415,0.167534460393132,0.259450674377515
"animals","multimodaldelta","alpha","0","9","rise","0","0","fall","0","5",1.74693914423616,1655.8236139313,1671.58826836153,0.196935532444295,-824.911806965648,1415,0.180398989090742,0.269786211234395
"animals","multimodaldelta","alpha","0","9","rise","0","0","fall","0","75",1.68995840037703,1675.79777924122,1691.56243367145,0.183732441485816,-834.898889620608,1415,0.163015359124176,0.258829002154518
"animals","multimodaldelta","alpha","0","9","rise","0","0","fall","1","0",1.67736301544132,1697.40626156319,1713.17091599342,0.168860684283434,-845.703130781596,1415,0.153370537845913,0.244184796363053
"animals","multimodaldelta","alpha","0","9","rise","0","25","fall","0","0",1.62176680824602,1687.38343513866,1703.14808956889,0.178309059511667,-840.69171756933,1415,0.155688055811097,0.253493682635495
"animals","multimodaldelta","alpha","0","9","rise","0","25","fall","0","25",1.6744821849301,1670.87236657141,1686.63702100164,0.185963762665684,-832.436183285704,1415,0.164804265092064,0.260302604524834
"animals","multimodaldelta","alpha","0","9","rise","0","25","fall","0","5",1.74830082829088,1652.72940682969,1668.49406125992,0.197250169169026,-823.364703414845,1415,0.175348401119093,0.27123536898786
"animals","multimodaldelta","alpha","0","9","rise","0","25","fall","0","75",1.67965920737421,1671.52145846719,1687.28611289742,0.185258144525697,-832.760729233593,1415,0.168162516830403,0.260186306674486
"animals","multimodaldelta","alpha","0","9","rise","0","25","fall","1","0",1.68690498394674,1682.99229759922,1698.75695202946,0.17360681264304,-838.496148799612,1415,0.155459758523399,0.248617364462934
"animals","multimodaldelta","alpha","0","9","rise","0","5","fall","0","0",1.81500537552213,1666.75021792826,1682.51487235849,0.199031812522434,-830.375108964128,1415,0.178694813945014,0.275281507811008
"animals","multimodaldelta","alpha","0","9","rise","0","5","fall","0","25",1.86346214052681,1646.95700020945,1662.72165463968,0.208893209344187,-820.478500104725,1415,0.185794109571979,0.283574415301771
"animals","multimodaldelta","alpha","0","9","rise","0","5","fall","0","5",1.8871566418039,1632.27807021202,1648.04272464225,0.223309576534492,-813.13903510601,1415,0.199771821152507,0.300982092552375
"animals","multimodaldelta","alpha","0","9","rise","0","5","fall","0","75",1.78928896352286,1649.41824753147,1665.1829019617,0.212099621925189,-821.709123765733,1415,0.193354342346035,0.289288219695223
"animals","multimodaldelta","alpha","0","9","rise","0","5","fall","1","0",1.7391723035877,1662.83268927075,1678.59734370098,0.196977533551907,-828.416344635374,1415,0.177701304803246,0.277900072214978
"animals","multimodaldelta","alpha","0","9","rise","0","75","fall","0","0",1.95748566318148,1661.87260987062,1677.63726430085,0.207696296660108,-827.936304935311,1415,0.184935399114235,0.282502062129957
"animals","multimodaldelta","alpha","0","9","rise","0","75","fall","0","25",1.96785810925053,1646.57694116534,1662.34159559557,0.214802646865358,-820.288470582671,1415,0.191612864710846,0.287983930052795
"animals","multimodaldelta","alpha","0","9","rise","0","75","fall","0","5",1.92612771628874,1638.89025351451,1654.65490794474,0.221826793521654,-816.445126757254,1415,0.200504404550191,0.303701105785486
"animals","multimodaldelta","alpha","0","9","rise","0","75","fall","0","75",1.75569494334957,1663.9702012102,1679.73485564043,0.204981288060069,-828.985100605098,1415,0.181600260443527,0.281249474081775
"animals","multimodaldelta","alpha","0","9","rise","0","75","fall","1","0",1.65669109979437,1678.70122769327,1694.4658821235,0.187078515993015,-836.350613846633,1415,0.167366007777912,0.259356717109771
"animals","multimodaldelta","alpha","0","9","rise","1","0","fall","0","0",1.94094005783468,1692.31342842582,1708.07808285605,0.196085544793564,-843.156714212909,1415,0.171828201750198,0.275237171505653
"animals","multimodaldelta","alpha","0","9","rise","1","0","fall","0","25",1.98222138973162,1675.10648906366,1690.87114349389,0.206480749555471,-834.553244531829,1415,0.180264878426378,0.284230958581274
"animals","multimodaldelta","alpha","0","9","rise","1","0","fall","0","5",1.91729831804597,1665.69367312551,1681.45832755575,0.214147483189653,-829.846836562757,1415,0.189246691248617,0.291046663355574
"animals","multimodaldelta","alpha","0","9","rise","1","0","fall","0","75",1.69221935883548,1693.36358115676,1709.128235587,0.193848082630392,-843.681790578382,1415,0.171077145366373,0.266840184060958
"animals","multimodaldelta","alpha","0","9","rise","1","0","fall","1","0",1.53945336452241,1707.97667749741,1723.74133192764,0.173974963358113,-850.988338748706,1415,0.15511600992602,0.249339435541292
"animals","multimodaldelta","alpha","1","0","rise","0","0","fall","0","0",1.56098735016148,1695.50285226956,1711.26750669979,0.176777936614851,-844.751426134779,1415,0.156219339531385,0.252394358645246
"animals","multimodaldelta","alpha","1","0","rise","0","0","fall","0","25",1.60827975778588,1684.281021391,1700.04567582123,0.182469583115298,-839.1405106955,1415,0.166249870853075,0.254662976211097
"animals","multimodaldelta","alpha","1","0","rise","0","0","fall","0","5",1.66759260186048,1672.83535641311,1688.60001084334,0.186767050658194,-833.417678206556,1415,0.166256833523103,0.261352614265809
"animals","multimodaldelta","alpha","1","0","rise","0","0","fall","0","75",1.67063560995113,1682.89324943122,1698.65790386145,0.179672371161243,-838.446624715609,1415,0.160734118391302,0.255017342731251
"animals","multimodaldelta","alpha","1","0","rise","0","0","fall","1","0",1.68729139857201,1694.73668607774,1710.50134050797,0.170823368241999,-844.36834303887,1415,0.153118036167073,0.249566177617608
"animals","multimodaldelta","alpha","1","0","rise","0","25","fall","0","0",1.59704906471008,1692.16967248094,1707.93432691117,0.177482761374818,-843.084836240469,1415,0.160475299534545,0.249593680074508
"animals","multimodaldelta","alpha","1","0","rise","0","25","fall","0","25",1.65238060051823,1676.67977646539,1692.44443089562,0.18624356607025,-835.339888232694,1415,0.170351669721905,0.259698555358835
"animals","multimodaldelta","alpha","1","0","rise","0","25","fall","0","5",1.69826336588282,1664.43997813124,1680.20463256147,0.192848199231409,-829.219989065618,1415,0.174259281875972,0.264601763557417
"animals","multimodaldelta","alpha","1","0","rise","0","25","fall","0","75",1.68042396112771,1672.33328020943,1688.09793463966,0.185135792763794,-833.166640104715,1415,0.168402376783198,0.255017087750075
"animals","multimodaldelta","alpha","1","0","rise","0","25","fall","1","0",1.6706810508698,1685.56330444124,1701.32795887147,0.172968968053869,-839.781652220618,1415,0.155099162362854,0.24834803628305
"animals","multimodaldelta","alpha","1","0","rise","0","5","fall","0","0",1.79946061034264,1666.76890858581,1682.53356301604,0.198165581162111,-830.384454292906,1415,0.17695793542959,0.27376892509278
"animals","multimodaldelta","alpha","1","0","rise","0","5","fall","0","25",1.86112904430695,1644.71743061815,1660.48208504839,0.21073666970644,-819.358715309077,1415,0.190952429420661,0.28369540573021
"animals","multimodaldelta","alpha","1","0","rise","0","5","fall","0","5",1.86516732610423,1635.09448876074,1650.85914319097,0.21515902386922,-814.54724438037,1415,0.195131620926156,0.29030368799307
"animals","multimodaldelta","alpha","1","0","rise","0","5","fall","0","75",1.85507645452598,1632.20806407161,1647.97271850184,0.219905413580356,-813.104032035806,1415,0.200942625599202,0.297383339197028
"animals","multimodaldelta","alpha","1","0","rise","0","5","fall","1","0",1.81030636194326,1644.45093718028,1660.21559161051,0.204243310231683,-819.225468590139,1415,0.182322059021888,0.28224837688606
"animals","multimodaldelta","alpha","1","0","rise","0","75","fall","0","0",1.92510963770846,1665.11270596954,1680.87736039977,0.204495707748477,-829.556352984768,1415,0.181233741932115,0.279990043875281
"animals","multimodaldelta","alpha","1","0","rise","0","75","fall","0","25",1.96783351870748,1646.12495602502,1661.88961045525,0.215122816908697,-820.062478012508,1415,0.19288569493605,0.292379452576095
"animals","multimodaldelta","alpha","1","0","rise","0","75","fall","0","5",1.95443956249997,1634.77835293406,1650.54300736429,0.220581737545926,-814.389176467031,1415,0.197194280526612,0.294432708172399
"animals","multimodaldelta","alpha","1","0","rise","0","75","fall","0","75",1.89229240917062,1633.68168792303,1649.44634235327,0.226706358352031,-813.840843961517,1415,0.205143569173598,0.304582274107521
"animals","multimodaldelta","alpha","1","0","rise","0","75","fall","1","0",1.74446420575533,1659.09737646892,1674.86203089915,0.200807398481254,-826.548688234459,1415,0.179353321474331,0.277239261559858
"animals","multimodaldelta","alpha","1","0","rise","1","0","fall","0","0",1.92512023525396,1689.7874705275,1705.55212495774,0.196736782494854,-841.893735263752,1415,0.172403210497741,0.270941468727388
"animals","multimodaldelta","alpha","1","0","rise","1","0","fall","0","25",1.96971884357694,1672.88863127392,1688.65328570416,0.208179088278691,-833.444315636962,1415,0.184827301844508,0.283590584231329
"animals","multimodaldelta","alpha","1","0","rise","1","0","fall","0","5",1.94372740610724,1662.74126342735,1678.50591785758,0.213534976242127,-828.370631713674,1415,0.192405822681608,0.292879295415853
"animals","multimodaldelta","alpha","1","0","rise","1","0","fall","0","75",1.83637212912768,1662.28804080834,1678.05269523857,0.210504678238252,-828.144020404169,1415,0.189225100465539,0.284070445615047
"animals","multimodaldelta","alpha","1","0","rise","1","0","fall","1","0",1.63652102388936,1685.72720663348,1701.49186106371,0.182766605048331,-839.863603316738,1415,0.162907756864434,0.254947468427018
"foods","simdrop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21336951378727,1874.78108948748,1890.73272671256,0.140314140843756,-934.390544743739,1506,0.124361895074335,0.210225744169018
"foods","multimodal","alpha","0","0",NA,NA,NA,NA,NA,NA,0.223978107000897,1998.5942989282,2014.54593615328,0.052534147825484,-996.2971494641,1506,0.0465893942320742,0.109112964325869
"foods","multimodal","alpha","0","1",NA,NA,NA,NA,NA,NA,0.573000870454341,1971.41610698361,1987.36774420869,0.0703023750889247,-982.708053491804,1506,0.0616621958690935,0.128068103955783
"foods","multimodal","alpha","0","2",NA,NA,NA,NA,NA,NA,0.612726704143551,1967.09038511561,1983.04202234069,0.0732961958013766,-980.545192557807,1506,0.0654613942235782,0.133687892339636
"foods","multimodal","alpha","0","30000000000000004",NA,NA,NA,NA,NA,NA,0.658883436013337,1961.73303369106,1977.68467091614,0.0781709423508316,-977.866516845532,1506,0.0682014220569992,0.139890154391641
"foods","multimodal","alpha","0","4",NA,NA,NA,NA,NA,NA,0.771804526781308,1947.32618566654,1963.27782289162,0.0879444635620375,-970.663092833268,1506,0.0782007134011026,0.15067335010275
"foods","multimodal","alpha","0","5",NA,NA,NA,NA,NA,NA,0.941148743602616,1921.83737324276,1937.78901046783,0.104819189930961,-957.918686621378,1506,0.092473665213106,0.172442636499884
"foods","multimodal","alpha","0","6000000000000001",NA,NA,NA,NA,NA,NA,1.04963635837768,1904.21470783443,1920.16634505951,0.118563724764815,-949.107353917215,1506,0.104513562249647,0.189152807052547
"foods","multimodal","alpha","0","7000000000000001",NA,NA,NA,NA,NA,NA,1.0946129974184,1896.38475444163,1912.33639166671,0.124395749475493,-945.192377220816,1506,0.109607883529656,0.192174542895537
"foods","multimodal","alpha","0","8",NA,NA,NA,NA,NA,NA,1.10943387108208,1893.60136909249,1909.55300631757,0.126302089008362,-943.800684546245,1506,0.111769293287124,0.192119023299326
"foods","multimodal","alpha","0","9",NA,NA,NA,NA,NA,NA,1.1725039686655,1882.36105467702,1898.3126919021,0.13457640126202,-938.180527338512,1506,0.118478961350186,0.206181527804383
"foods","multimodal","alpha","1","0",NA,NA,NA,NA,NA,NA,1.21336951378727,1874.78108948748,1890.73272671256,0.140314140843756,-934.390544743739,1506,0.12003976413987,0.21459181509792
"foods","associative",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4143041678218,1716.27954829926,1732.23118552434,0.265962820005852,-855.139774149632,1506,0.237126467391105,0.347702121580371
"foods","categorical",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17494867759984,1897.14315007751,1913.09478730259,0.118548877542056,-945.571575038754,1506,0.105336684406631,0.185133129739971
"foods","delta","rise","0","0","fall","0","0",NA,NA,NA,1.14973450156671,1893.85180032367,1909.80343754875,0.122335906594405,-943.925900161835,1506,0.108640509952524,0.18880753818924
"foods","delta","rise","0","0","fall","0","25",NA,NA,NA,1.16646678260275,1890.27412725779,1906.22576448287,0.123707369153117,-942.137063628893,1506,0.111030031067182,0.191711426103658
"foods","delta","rise","0","0","fall","0","5",NA,NA,NA,1.22219101660132,1883.22895617899,1899.18059340407,0.129307938364435,-938.614478089495,1506,0.115572168382863,0.195135985047031
"foods","delta","rise","0","0","fall","0","75",NA,NA,NA,1.24164334911163,1884.86774065476,1900.81937787984,0.125992026801108,-939.43387032738,1506,0.111239547181689,0.189994370630816
"foods","delta","rise","0","0","fall","1","0",NA,NA,NA,1.17366396652665,1906.1695080838,1922.12114530888,0.114691560507888,-950.0847540419,1506,0.100008635503889,0.18007895087518
"foods","delta","rise","0","25","fall","0","0",NA,NA,NA,1.27500162599813,1873.4378070564,1889.38944428148,0.13777171615569,-933.7189035282,1506,0.125300218610268,0.206800771322571
"foods","delta","rise","0","25","fall","0","25",NA,NA,NA,1.29188596605213,1867.67556972959,1883.62720695467,0.140042911391569,-930.837784864793,1506,0.124561733096529,0.20538309534729
"foods","delta","rise","0","25","fall","0","5",NA,NA,NA,1.31207067445698,1864.00720027553,1879.95883750061,0.143520975285597,-929.003600137767,1506,0.131789734367592,0.211088956878601
"foods","delta","rise","0","25","fall","0","75",NA,NA,NA,1.34681942717456,1860.77454691162,1876.7261841367,0.142842854226257,-927.387273455809,1506,0.125966326349372,0.211484463918867
"foods","delta","rise","0","25","fall","1","0",NA,NA,NA,1.20718826926641,1895.75358223361,1911.70521945869,0.122102674494807,-944.876791116807,1506,0.107033723586897,0.190343081447145
"foods","delta","rise","0","5","fall","0","0",NA,NA,NA,1.3625487976361,1864.81538446627,1880.76702169135,0.149787575349128,-929.407692233135,1506,0.131411674730057,0.219004615002591
"foods","delta","rise","0","5","fall","0","25",NA,NA,NA,1.39282825646447,1854.38916570683,1870.34080293191,0.15474371270961,-924.194582853416,1506,0.135026297133548,0.224625911112758
"foods","delta","rise","0","5","fall","0","5",NA,NA,NA,1.39169129676437,1848.9628475008,1864.91448472588,0.156597857366485,-921.481423750401,1506,0.137608694480712,0.222614749387286
"foods","delta","rise","0","5","fall","0","75",NA,NA,NA,1.3964743776677,1847.17203856794,1863.12367579302,0.155427857733903,-920.58601928397,1506,0.136685576301905,0.224693957982695
"foods","delta","rise","0","5","fall","1","0",NA,NA,NA,1.26238223300107,1879.44263150357,1895.39426872864,0.137775509069097,-936.721315751783,1506,0.119728868408793,0.205901685629301
"foods","delta","rise","0","75","fall","0","0",NA,NA,NA,1.51445766554961,1851.58270757294,1867.53434479802,0.162946926434238,-922.791353786472,1506,0.143475488752597,0.231142444107151
"foods","delta","rise","0","75","fall","0","25",NA,NA,NA,1.54652049517144,1840.5186261365,1856.47026336158,0.1698329360784,-917.259313068249,1506,0.150796137660503,0.241661416965531
"foods","delta","rise","0","75","fall","0","5",NA,NA,NA,1.49682133612565,1838.71678517228,1854.66842239736,0.168257638676652,-916.35839258614,1506,0.149363831812844,0.240820485364405
"foods","delta","rise","0","75","fall","0","75",NA,NA,NA,1.46266848832496,1838.33722728759,1854.28886451266,0.166823731336642,-916.168613643793,1506,0.146713164636516,0.237589425003751
"foods","delta","rise","0","75","fall","1","0",NA,NA,NA,1.31403358380031,1866.83663651195,1882.78827373703,0.150164932935508,-930.418318255976,1506,0.134705472739248,0.218627797455454
"foods","delta","rise","1","0","fall","0","0",NA,NA,NA,1.61795118148271,1856.95584805073,1872.90748527581,0.167406029601726,-925.477924025367,1506,0.145147787341409,0.242124332591791
"foods","delta","rise","1","0","fall","0","25",NA,NA,NA,1.63736848922267,1847.04829533259,1862.99993255767,0.174205870889842,-920.524147666295,1506,0.151364894149576,0.252770389307415
"foods","delta","rise","1","0","fall","0","5",NA,NA,NA,1.57737900166456,1842.11055325183,1858.06219047691,0.17717054766637,-918.055276625913,1506,0.155261885375093,0.250442919947512
"foods","delta","rise","1","0","fall","0","75",NA,NA,NA,1.50138071331592,1842.35682452275,1858.30846174783,0.176507267218198,-918.178412261375,1506,0.154411115105693,0.249202387548444
"foods","delta","rise","1","0","fall","1","0",NA,NA,NA,1.31623632972759,1871.13893621065,1887.09057343573,0.158053817561149,-932.569468105327,1506,0.13527965463615,0.230808427033421
"foods","svd","cosine","0","0","gtom","0","9",NA,NA,NA,0.302921822969449,1997.91522210741,2013.86685933249,0.0525584823674959,-995.957611053703,1506,0.0433857488053825,0.107739431823622
"foods","svd","cosine","0","1","gtom","0","8",NA,NA,NA,0.370593829117813,1999.222224223,2015.17386144808,0.05119912884772,-996.611112111499,1506,0.0463146816667203,0.107158996120448
"foods","svd","cosine","0","1","gtom","0","9",NA,NA,NA,0.370526075485928,1991.82608276245,2007.77771998753,0.058562818757182,-992.913041381225,1506,0.0510001375916368,0.11488560638293
"foods","svd","cosine","0","2","gtom","0","7000000000000001",NA,NA,NA,0.183824220468977,2001.51475914617,2017.46639637125,0.0500346051454479,-997.757379573087,1506,0.0439519645480055,0.104733120044238
"foods","svd","cosine","0","2","gtom","0","8",NA,NA,NA,0.326473721493063,1996.56374247781,2012.51537970289,0.0540635825292743,-995.281871238907,1506,0.0473860068556424,0.109695345263839
"foods","svd","cosine","0","2","gtom","0","9",NA,NA,NA,0.416370439501644,1987.4520577512,2003.40369497628,0.059300454251451,-990.726028875601,1506,0.0524909460474548,0.115199545760548
"foods","svd","cosine","0","30000000000000004","gtom","0","6000000000000001",NA,NA,NA,0.422633602405321,1999.56928904106,2015.52092626613,0.0511444940567549,-996.784644520528,1506,0.045528508227452,0.10877731212658
"foods","svd","cosine","0","30000000000000004","gtom","0","7000000000000001",NA,NA,NA,0.679378200868456,1984.32021077169,2000.27184799677,0.0620633140607449,-989.160105385844,1506,0.0527303433711442,0.117631645061496
"foods","svd","cosine","0","30000000000000004","gtom","0","8",NA,NA,NA,0.372508380304368,1991.08349991754,2007.03513714262,0.0574258264041007,-992.541749958768,1506,0.0515311264087347,0.113935927286824
"foods","svd","cosine","0","30000000000000004","gtom","0","9",NA,NA,NA,0.471853056802639,1985.65384289986,2001.60548012494,0.061346930064676,-989.826921449929,1506,0.0542079258340191,0.118334928514776
"foods","svd","cosine","0","4","gtom","0","4",NA,NA,NA,0.418480486748692,2000.9328734006,2016.88451062568,0.0502484199950836,-997.466436700302,1506,0.0441434622205224,0.107915850591564
"foods","svd","cosine","0","4","gtom","0","5",NA,NA,NA,0.162455240392522,2001.49942156257,2017.45105878765,0.0502159707198634,-997.749710781287,1506,0.0446748519621269,0.108909387773766
"foods","svd","cosine","0","4","gtom","0","6000000000000001",NA,NA,NA,0.37270371790396,1996.56302441459,2012.51466163967,0.0535664060147834,-995.281512207294,1506,0.0466043602232888,0.110867000485453
"foods","svd","cosine","0","4","gtom","0","7000000000000001",NA,NA,NA,0.511835344043738,1983.16662057484,1999.11825779992,0.0627594997213406,-988.583310287422,1506,0.05588366165894,0.124040836564905
"foods","svd","cosine","0","4","gtom","0","8",NA,NA,NA,0.517181417195325,1980.00708681445,1995.95872403953,0.0649195943452285,-987.003543407223,1506,0.0576522286840329,0.125227025074425
"foods","svd","cosine","0","4","gtom","0","9",NA,NA,NA,0.506971897272676,1988.12768975665,2004.07932698173,0.0604239672542934,-991.063844878327,1506,0.0521738608839593,0.118495202057734
"foods","svd","cosine","0","5","gtom","0","30000000000000004",NA,NA,NA,0.155786060214993,2001.71278835936,2017.66442558444,0.0498244626968551,-997.856394179679,1506,0.0446776030145438,0.107937833113501
"foods","svd","cosine","0","5","gtom","0","4",NA,NA,NA,0.24908579838584,2000.40454338101,2016.35618060609,0.0511942137948351,-997.202271690505,1506,0.0461369538063707,0.106965725104599
"foods","svd","cosine","0","5","gtom","0","5",NA,NA,NA,0.385828976351922,1995.04479771935,2010.99643494442,0.0553499642459849,-994.522398859673,1506,0.0486266646503979,0.111600070891536
"foods","svd","cosine","0","5","gtom","0","6000000000000001",NA,NA,NA,0.521218530598638,1982.35693618807,1998.30857341315,0.0619798584723953,-988.178468094036,1506,0.0557302692004236,0.117917138481389
"foods","svd","cosine","0","5","gtom","0","7000000000000001",NA,NA,NA,0.609549649665847,1971.18563823467,1987.13727545975,0.0719867065634229,-982.592819117336,1506,0.0642530436399862,0.131136765004584
"foods","svd","cosine","0","5","gtom","0","8",NA,NA,NA,0.455170195844766,1987.66459554719,2003.61623277227,0.0616218177319455,-990.832297773596,1506,0.0528934327564235,0.118171296785331
"foods","svd","cosine","0","5","gtom","0","9",NA,NA,NA,0.294531529137805,1998.81661366299,2014.76825088807,0.0533079365437829,-996.408306831494,1506,0.0469480533873392,0.11104491735765
"foods","svd","cosine","0","6000000000000001","gtom","0","2",NA,NA,NA,0.252119476271194,2000.74603747514,2016.69767470022,0.0504805454989007,-997.373018737571,1506,0.0441628006840048,0.107882680552495
"foods","svd","cosine","0","6000000000000001","gtom","0","30000000000000004",NA,NA,NA,0.453554002166518,1994.045678767,2009.99731599208,0.0549678603400495,-994.022839383501,1506,0.0478751817309553,0.107662480989389
"foods","svd","cosine","0","6000000000000001","gtom","0","4",NA,NA,NA,0.477379145851806,1988.07463553781,2004.02627276289,0.0598638059122403,-991.037317768904,1506,0.0519633451565426,0.116896894521778
"foods","svd","cosine","0","6000000000000001","gtom","0","5",NA,NA,NA,0.629076393264465,1970.67218117706,1986.62381840214,0.0700999372145273,-982.336090588532,1506,0.0611050765837998,0.128904931092296
"foods","svd","cosine","0","6000000000000001","gtom","0","6000000000000001",NA,NA,NA,0.648221325603198,1967.47426123825,1983.42589846333,0.0758840693535893,-980.737130619125,1506,0.0628779380994434,0.133767522239178
"foods","svd","cosine","0","6000000000000001","gtom","0","7000000000000001",NA,NA,NA,0.557980921833841,1979.84747814295,1995.79911536803,0.0665434162316156,-986.923739071473,1506,0.0592458080111089,0.126916071447687
"foods","svd","cosine","0","6000000000000001","gtom","0","8",NA,NA,NA,0.47695053815515,1990.9813484927,2006.93298571778,0.0590782046227985,-992.490674246351,1506,0.0517570935531223,0.116098951180417
"foods","svd","cosine","0","6000000000000001","gtom","0","9",NA,NA,NA,0.384371576445811,1998.12032936646,2014.07196659154,0.053893213190698,-996.060164683231,1506,0.0474284495865956,0.10837155247672
